center,left,right,steering,throttle,brake,speed
IMG\center_2019_02_03_01_03_21_966.jpg,IMG\left_2019_02_03_01_03_21_966.jpg,IMG\right_2019_02_03_01_03_21_966.jpg,0.0,0.0,0.0,29.19833
IMG\center_2019_02_03_01_03_22_081.jpg,IMG\left_2019_02_03_01_03_22_081.jpg,IMG\right_2019_02_03_01_03_22_081.jpg,0.0,0.0,0.0,28.84682
IMG\center_2019_02_03_01_03_22_195.jpg,IMG\left_2019_02_03_01_03_22_195.jpg,IMG\right_2019_02_03_01_03_22_195.jpg,0.0,0.0,0.0,28.49957
IMG\center_2019_02_03_01_03_22_311.jpg,IMG\left_2019_02_03_01_03_22_311.jpg,IMG\right_2019_02_03_01_03_22_311.jpg,0.0,0.0,0.0,28.15652
IMG\center_2019_02_03_01_03_22_431.jpg,IMG\left_2019_02_03_01_03_22_431.jpg,IMG\right_2019_02_03_01_03_22_431.jpg,0.2354785,0.0,0.0,27.78264
IMG\center_2019_02_03_01_03_22_539.jpg,IMG\left_2019_02_03_01_03_22_539.jpg,IMG\right_2019_02_03_01_03_22_539.jpg,0.08634385,0.0,0.0,27.45917
IMG\center_2019_02_03_01_03_22_655.jpg,IMG\left_2019_02_03_01_03_22_655.jpg,IMG\right_2019_02_03_01_03_22_655.jpg,0.0,0.0,0.0,27.12311
IMG\center_2019_02_03_01_03_22_772.jpg,IMG\left_2019_02_03_01_03_22_772.jpg,IMG\right_2019_02_03_01_03_22_772.jpg,0.0,0.0,0.0,26.79597
IMG\center_2019_02_03_01_03_22_894.jpg,IMG\left_2019_02_03_01_03_22_894.jpg,IMG\right_2019_02_03_01_03_22_894.jpg,0.0,0.0,0.0,26.473370000000006
IMG\center_2019_02_03_01_03_23_002.jpg,IMG\left_2019_02_03_01_03_23_002.jpg,IMG\right_2019_02_03_01_03_23_002.jpg,0.0,0.0,0.0,26.20755
IMG\center_2019_02_03_01_03_23_115.jpg,IMG\left_2019_02_03_01_03_23_115.jpg,IMG\right_2019_02_03_01_03_23_115.jpg,0.0,0.0,0.0,25.89211
IMG\center_2019_02_03_01_03_23_231.jpg,IMG\left_2019_02_03_01_03_23_231.jpg,IMG\right_2019_02_03_01_03_23_231.jpg,0.0,0.3471061,0.0,25.85075
IMG\center_2019_02_03_01_03_23_345.jpg,IMG\left_2019_02_03_01_03_23_345.jpg,IMG\right_2019_02_03_01_03_23_345.jpg,0.0,0.6878628999999999,0.0,26.17328
IMG\center_2019_02_03_01_03_23_455.jpg,IMG\left_2019_02_03_01_03_23_455.jpg,IMG\right_2019_02_03_01_03_23_455.jpg,0.0,1.0,0.0,27.11196
IMG\center_2019_02_03_01_03_23_573.jpg,IMG\left_2019_02_03_01_03_23_573.jpg,IMG\right_2019_02_03_01_03_23_573.jpg,-0.3534013,1.0,0.0,28.144170000000006
IMG\center_2019_02_03_01_03_23_690.jpg,IMG\left_2019_02_03_01_03_23_690.jpg,IMG\right_2019_02_03_01_03_23_690.jpg,-0.005131617,1.0,0.0,29.234040000000004
IMG\center_2019_02_03_01_03_23_799.jpg,IMG\left_2019_02_03_01_03_23_799.jpg,IMG\right_2019_02_03_01_03_23_799.jpg,0.0,0.9047321,0.0,30.14416
IMG\center_2019_02_03_01_03_23_920.jpg,IMG\left_2019_02_03_01_03_23_920.jpg,IMG\right_2019_02_03_01_03_23_920.jpg,0.0,0.543837,0.0,30.0628
IMG\center_2019_02_03_01_03_24_021.jpg,IMG\left_2019_02_03_01_03_24_021.jpg,IMG\right_2019_02_03_01_03_24_021.jpg,0.0,0.3632979,0.0,30.02173
IMG\center_2019_02_03_01_03_24_120.jpg,IMG\left_2019_02_03_01_03_24_120.jpg,IMG\right_2019_02_03_01_03_24_120.jpg,0.0,0.6633244,0.0,30.10861
IMG\center_2019_02_03_01_03_24_237.jpg,IMG\left_2019_02_03_01_03_24_237.jpg,IMG\right_2019_02_03_01_03_24_237.jpg,0.0,1.0,0.0,30.18192
IMG\center_2019_02_03_01_03_24_337.jpg,IMG\left_2019_02_03_01_03_24_337.jpg,IMG\right_2019_02_03_01_03_24_337.jpg,-0.01588045,1.0,0.0,30.19027
IMG\center_2019_02_03_01_03_24_440.jpg,IMG\left_2019_02_03_01_03_24_440.jpg,IMG\right_2019_02_03_01_03_24_440.jpg,-0.3104717,1.0,0.0,30.167440000000006
IMG\center_2019_02_03_01_03_24_554.jpg,IMG\left_2019_02_03_01_03_24_554.jpg,IMG\right_2019_02_03_01_03_24_554.jpg,-0.2060312,1.0,0.0,30.19087
IMG\center_2019_02_03_01_03_24_657.jpg,IMG\left_2019_02_03_01_03_24_657.jpg,IMG\right_2019_02_03_01_03_24_657.jpg,0.0,1.0,0.0,30.18801
IMG\center_2019_02_03_01_03_24_762.jpg,IMG\left_2019_02_03_01_03_24_762.jpg,IMG\right_2019_02_03_01_03_24_762.jpg,0.0,1.0,0.0,30.18999
IMG\center_2019_02_03_01_03_24_867.jpg,IMG\left_2019_02_03_01_03_24_867.jpg,IMG\right_2019_02_03_01_03_24_867.jpg,0.0,1.0,0.0,30.19029
IMG\center_2019_02_03_01_03_24_971.jpg,IMG\left_2019_02_03_01_03_24_971.jpg,IMG\right_2019_02_03_01_03_24_971.jpg,0.0,1.0,0.0,30.19042
IMG\center_2019_02_03_01_03_25_082.jpg,IMG\left_2019_02_03_01_03_25_082.jpg,IMG\right_2019_02_03_01_03_25_082.jpg,0.0,1.0,0.0,30.1903
IMG\center_2019_02_03_01_03_25_184.jpg,IMG\left_2019_02_03_01_03_25_184.jpg,IMG\right_2019_02_03_01_03_25_184.jpg,0.0,1.0,0.0,30.19029
IMG\center_2019_02_03_01_03_25_285.jpg,IMG\left_2019_02_03_01_03_25_285.jpg,IMG\right_2019_02_03_01_03_25_285.jpg,0.2173131,1.0,0.0,30.17916
IMG\center_2019_02_03_01_03_25_395.jpg,IMG\left_2019_02_03_01_03_25_395.jpg,IMG\right_2019_02_03_01_03_25_395.jpg,0.0,1.0,0.0,30.18991
IMG\center_2019_02_03_01_03_25_495.jpg,IMG\left_2019_02_03_01_03_25_495.jpg,IMG\right_2019_02_03_01_03_25_495.jpg,0.0,1.0,0.0,30.190240000000006
IMG\center_2019_02_03_01_03_25_597.jpg,IMG\left_2019_02_03_01_03_25_597.jpg,IMG\right_2019_02_03_01_03_25_597.jpg,0.0,1.0,0.0,30.1906
IMG\center_2019_02_03_01_03_25_701.jpg,IMG\left_2019_02_03_01_03_25_701.jpg,IMG\right_2019_02_03_01_03_25_701.jpg,0.0,1.0,0.0,30.19022
IMG\center_2019_02_03_01_03_25_803.jpg,IMG\left_2019_02_03_01_03_25_803.jpg,IMG\right_2019_02_03_01_03_25_803.jpg,0.0,1.0,0.0,30.19022
IMG\center_2019_02_03_01_03_25_904.jpg,IMG\left_2019_02_03_01_03_25_904.jpg,IMG\right_2019_02_03_01_03_25_904.jpg,0.0,1.0,0.0,30.19017
IMG\center_2019_02_03_01_03_26_007.jpg,IMG\left_2019_02_03_01_03_26_007.jpg,IMG\right_2019_02_03_01_03_26_007.jpg,0.0,1.0,0.0,30.19016
IMG\center_2019_02_03_01_03_26_110.jpg,IMG\left_2019_02_03_01_03_26_110.jpg,IMG\right_2019_02_03_01_03_26_110.jpg,0.0,1.0,0.0,30.18962
IMG\center_2019_02_03_01_03_26_214.jpg,IMG\left_2019_02_03_01_03_26_214.jpg,IMG\right_2019_02_03_01_03_26_214.jpg,0.0,1.0,0.0,30.19038
IMG\center_2019_02_03_01_03_26_316.jpg,IMG\left_2019_02_03_01_03_26_316.jpg,IMG\right_2019_02_03_01_03_26_316.jpg,0.290015,1.0,0.0,30.16921
IMG\center_2019_02_03_01_03_26_418.jpg,IMG\left_2019_02_03_01_03_26_418.jpg,IMG\right_2019_02_03_01_03_26_418.jpg,0.0,1.0,0.0,30.189390000000003
IMG\center_2019_02_03_01_03_26_522.jpg,IMG\left_2019_02_03_01_03_26_522.jpg,IMG\right_2019_02_03_01_03_26_522.jpg,0.0,1.0,0.0,30.19008
IMG\center_2019_02_03_01_03_26_622.jpg,IMG\left_2019_02_03_01_03_26_622.jpg,IMG\right_2019_02_03_01_03_26_622.jpg,0.0,1.0,0.0,30.1908
IMG\center_2019_02_03_01_03_26_725.jpg,IMG\left_2019_02_03_01_03_26_725.jpg,IMG\right_2019_02_03_01_03_26_725.jpg,-0.17156010000000002,1.0,0.0,30.181390000000004
IMG\center_2019_02_03_01_03_26_829.jpg,IMG\left_2019_02_03_01_03_26_829.jpg,IMG\right_2019_02_03_01_03_26_829.jpg,-0.1433546,1.0,0.0,30.189770000000006
IMG\center_2019_02_03_01_03_26_932.jpg,IMG\left_2019_02_03_01_03_26_932.jpg,IMG\right_2019_02_03_01_03_26_932.jpg,0.0,1.0,0.0,30.18946
IMG\center_2019_02_03_01_03_27_036.jpg,IMG\left_2019_02_03_01_03_27_036.jpg,IMG\right_2019_02_03_01_03_27_036.jpg,0.0,1.0,0.0,30.19018
IMG\center_2019_02_03_01_03_27_144.jpg,IMG\left_2019_02_03_01_03_27_144.jpg,IMG\right_2019_02_03_01_03_27_144.jpg,0.0,1.0,0.0,30.19028
IMG\center_2019_02_03_01_03_27_254.jpg,IMG\left_2019_02_03_01_03_27_254.jpg,IMG\right_2019_02_03_01_03_27_254.jpg,0.0,1.0,0.0,30.19031
IMG\center_2019_02_03_01_03_27_377.jpg,IMG\left_2019_02_03_01_03_27_377.jpg,IMG\right_2019_02_03_01_03_27_377.jpg,0.0,1.0,0.0,30.1903
IMG\center_2019_02_03_01_03_27_498.jpg,IMG\left_2019_02_03_01_03_27_498.jpg,IMG\right_2019_02_03_01_03_27_498.jpg,0.0,1.0,0.0,30.19033
IMG\center_2019_02_03_01_03_27_621.jpg,IMG\left_2019_02_03_01_03_27_621.jpg,IMG\right_2019_02_03_01_03_27_621.jpg,0.0,1.0,0.0,30.1903
IMG\center_2019_02_03_01_03_27_754.jpg,IMG\left_2019_02_03_01_03_27_754.jpg,IMG\right_2019_02_03_01_03_27_754.jpg,0.0,1.0,0.0,30.19027
IMG\center_2019_02_03_01_03_27_879.jpg,IMG\left_2019_02_03_01_03_27_879.jpg,IMG\right_2019_02_03_01_03_27_879.jpg,0.0,1.0,0.0,30.19029
IMG\center_2019_02_03_01_03_28_004.jpg,IMG\left_2019_02_03_01_03_28_004.jpg,IMG\right_2019_02_03_01_03_28_004.jpg,0.0,1.0,0.0,30.19029
IMG\center_2019_02_03_01_03_28_115.jpg,IMG\left_2019_02_03_01_03_28_115.jpg,IMG\right_2019_02_03_01_03_28_115.jpg,0.0,1.0,0.0,30.19029
IMG\center_2019_02_03_01_03_28_220.jpg,IMG\left_2019_02_03_01_03_28_220.jpg,IMG\right_2019_02_03_01_03_28_220.jpg,-0.1207219,1.0,0.0,30.18614
IMG\center_2019_02_03_01_03_28_330.jpg,IMG\left_2019_02_03_01_03_28_330.jpg,IMG\right_2019_02_03_01_03_28_330.jpg,0.0,1.0,0.0,30.19029
IMG\center_2019_02_03_01_03_28_435.jpg,IMG\left_2019_02_03_01_03_28_435.jpg,IMG\right_2019_02_03_01_03_28_435.jpg,0.0,1.0,0.0,30.19029
IMG\center_2019_02_03_01_03_28_536.jpg,IMG\left_2019_02_03_01_03_28_536.jpg,IMG\right_2019_02_03_01_03_28_536.jpg,0.0,1.0,0.0,30.19031
IMG\center_2019_02_03_01_03_28_644.jpg,IMG\left_2019_02_03_01_03_28_644.jpg,IMG\right_2019_02_03_01_03_28_644.jpg,0.0,1.0,0.0,30.19031
IMG\center_2019_02_03_01_03_28_762.jpg,IMG\left_2019_02_03_01_03_28_762.jpg,IMG\right_2019_02_03_01_03_28_762.jpg,0.0,1.0,0.0,30.1903
IMG\center_2019_02_03_01_03_28_881.jpg,IMG\left_2019_02_03_01_03_28_881.jpg,IMG\right_2019_02_03_01_03_28_881.jpg,-0.3584547,1.0,0.0,30.156
IMG\center_2019_02_03_01_03_29_002.jpg,IMG\left_2019_02_03_01_03_29_002.jpg,IMG\right_2019_02_03_01_03_29_002.jpg,0.0,1.0,0.0,30.18888
IMG\center_2019_02_03_01_03_29_118.jpg,IMG\left_2019_02_03_01_03_29_118.jpg,IMG\right_2019_02_03_01_03_29_118.jpg,0.0,1.0,0.0,30.18999
IMG\center_2019_02_03_01_03_29_219.jpg,IMG\left_2019_02_03_01_03_29_219.jpg,IMG\right_2019_02_03_01_03_29_219.jpg,0.0,1.0,0.0,30.19027
IMG\center_2019_02_03_01_03_29_320.jpg,IMG\left_2019_02_03_01_03_29_320.jpg,IMG\right_2019_02_03_01_03_29_320.jpg,0.0,1.0,0.0,30.19031
IMG\center_2019_02_03_01_03_29_425.jpg,IMG\left_2019_02_03_01_03_29_425.jpg,IMG\right_2019_02_03_01_03_29_425.jpg,0.0,1.0,0.0,30.1903
IMG\center_2019_02_03_01_03_29_536.jpg,IMG\left_2019_02_03_01_03_29_536.jpg,IMG\right_2019_02_03_01_03_29_536.jpg,0.0,1.0,0.0,30.19032
IMG\center_2019_02_03_01_03_29_648.jpg,IMG\left_2019_02_03_01_03_29_648.jpg,IMG\right_2019_02_03_01_03_29_648.jpg,0.0,1.0,0.0,30.19029
IMG\center_2019_02_03_01_03_29_762.jpg,IMG\left_2019_02_03_01_03_29_762.jpg,IMG\right_2019_02_03_01_03_29_762.jpg,0.0,1.0,0.0,30.19028
IMG\center_2019_02_03_01_03_29_879.jpg,IMG\left_2019_02_03_01_03_29_879.jpg,IMG\right_2019_02_03_01_03_29_879.jpg,0.0,1.0,0.0,30.19029
IMG\center_2019_02_03_01_03_29_998.jpg,IMG\left_2019_02_03_01_03_29_998.jpg,IMG\right_2019_02_03_01_03_29_998.jpg,0.0,1.0,0.0,30.19028
IMG\center_2019_02_03_01_03_30_119.jpg,IMG\left_2019_02_03_01_03_30_119.jpg,IMG\right_2019_02_03_01_03_30_119.jpg,0.0,1.0,0.0,30.19031
IMG\center_2019_02_03_01_03_30_231.jpg,IMG\left_2019_02_03_01_03_30_231.jpg,IMG\right_2019_02_03_01_03_30_231.jpg,0.0,1.0,0.0,30.19029
IMG\center_2019_02_03_01_03_30_347.jpg,IMG\left_2019_02_03_01_03_30_347.jpg,IMG\right_2019_02_03_01_03_30_347.jpg,0.0,1.0,0.0,30.1903
IMG\center_2019_02_03_01_03_30_475.jpg,IMG\left_2019_02_03_01_03_30_475.jpg,IMG\right_2019_02_03_01_03_30_475.jpg,-0.01346748,1.0,0.0,30.190790000000003
IMG\center_2019_02_03_01_03_30_592.jpg,IMG\left_2019_02_03_01_03_30_592.jpg,IMG\right_2019_02_03_01_03_30_592.jpg,0.0,1.0,0.0,30.19027
IMG\center_2019_02_03_01_03_30_711.jpg,IMG\left_2019_02_03_01_03_30_711.jpg,IMG\right_2019_02_03_01_03_30_711.jpg,0.0,1.0,0.0,30.19028
IMG\center_2019_02_03_01_03_30_818.jpg,IMG\left_2019_02_03_01_03_30_818.jpg,IMG\right_2019_02_03_01_03_30_818.jpg,0.0,1.0,0.0,30.1903
IMG\center_2019_02_03_01_03_30_937.jpg,IMG\left_2019_02_03_01_03_30_937.jpg,IMG\right_2019_02_03_01_03_30_937.jpg,0.0,1.0,0.0,30.19029
IMG\center_2019_02_03_01_03_31_051.jpg,IMG\left_2019_02_03_01_03_31_051.jpg,IMG\right_2019_02_03_01_03_31_051.jpg,0.0,1.0,0.0,30.19029
IMG\center_2019_02_03_01_03_31_167.jpg,IMG\left_2019_02_03_01_03_31_167.jpg,IMG\right_2019_02_03_01_03_31_167.jpg,0.0,1.0,0.0,30.1903
IMG\center_2019_02_03_01_03_31_282.jpg,IMG\left_2019_02_03_01_03_31_282.jpg,IMG\right_2019_02_03_01_03_31_282.jpg,-0.1111145,1.0,0.0,30.18611
IMG\center_2019_02_03_01_03_31_398.jpg,IMG\left_2019_02_03_01_03_31_398.jpg,IMG\right_2019_02_03_01_03_31_398.jpg,-0.17353929999999998,1.0,0.0,30.189840000000004
IMG\center_2019_02_03_01_03_31_513.jpg,IMG\left_2019_02_03_01_03_31_513.jpg,IMG\right_2019_02_03_01_03_31_513.jpg,0.0,1.0,0.0,30.18958
IMG\center_2019_02_03_01_03_31_627.jpg,IMG\left_2019_02_03_01_03_31_627.jpg,IMG\right_2019_02_03_01_03_31_627.jpg,0.0,1.0,0.0,30.190240000000006
IMG\center_2019_02_03_01_03_31_743.jpg,IMG\left_2019_02_03_01_03_31_743.jpg,IMG\right_2019_02_03_01_03_31_743.jpg,0.0,1.0,0.0,30.19028
IMG\center_2019_02_03_01_03_31_854.jpg,IMG\left_2019_02_03_01_03_31_854.jpg,IMG\right_2019_02_03_01_03_31_854.jpg,0.0,1.0,0.0,30.19033
IMG\center_2019_02_03_01_03_31_973.jpg,IMG\left_2019_02_03_01_03_31_973.jpg,IMG\right_2019_02_03_01_03_31_973.jpg,0.0,1.0,0.0,30.19031
IMG\center_2019_02_03_01_03_32_084.jpg,IMG\left_2019_02_03_01_03_32_084.jpg,IMG\right_2019_02_03_01_03_32_084.jpg,0.0,1.0,0.0,30.19028
IMG\center_2019_02_03_01_03_32_208.jpg,IMG\left_2019_02_03_01_03_32_208.jpg,IMG\right_2019_02_03_01_03_32_208.jpg,0.0,1.0,0.0,30.19031
IMG\center_2019_02_03_01_03_32_316.jpg,IMG\left_2019_02_03_01_03_32_316.jpg,IMG\right_2019_02_03_01_03_32_316.jpg,0.0,1.0,0.0,30.1903
IMG\center_2019_02_03_01_03_32_433.jpg,IMG\left_2019_02_03_01_03_32_433.jpg,IMG\right_2019_02_03_01_03_32_433.jpg,0.0,1.0,0.0,30.19029
IMG\center_2019_02_03_01_03_32_543.jpg,IMG\left_2019_02_03_01_03_32_543.jpg,IMG\right_2019_02_03_01_03_32_543.jpg,0.0,1.0,0.0,30.19029
IMG\center_2019_02_03_01_03_32_660.jpg,IMG\left_2019_02_03_01_03_32_660.jpg,IMG\right_2019_02_03_01_03_32_660.jpg,0.0,1.0,0.0,30.1903
IMG\center_2019_02_03_01_03_32_777.jpg,IMG\left_2019_02_03_01_03_32_777.jpg,IMG\right_2019_02_03_01_03_32_777.jpg,0.2120006,1.0,0.0,30.17621
IMG\center_2019_02_03_01_03_32_894.jpg,IMG\left_2019_02_03_01_03_32_894.jpg,IMG\right_2019_02_03_01_03_32_894.jpg,0.113573,1.0,0.0,30.191340000000004
IMG\center_2019_02_03_01_03_33_008.jpg,IMG\left_2019_02_03_01_03_33_008.jpg,IMG\right_2019_02_03_01_03_33_008.jpg,0.0,1.0,0.0,30.1898
IMG\center_2019_02_03_01_03_33_125.jpg,IMG\left_2019_02_03_01_03_33_125.jpg,IMG\right_2019_02_03_01_03_33_125.jpg,0.0,1.0,0.0,30.19017
IMG\center_2019_02_03_01_03_33_234.jpg,IMG\left_2019_02_03_01_03_33_234.jpg,IMG\right_2019_02_03_01_03_33_234.jpg,0.0,1.0,0.0,30.19028
IMG\center_2019_02_03_01_03_33_351.jpg,IMG\left_2019_02_03_01_03_33_351.jpg,IMG\right_2019_02_03_01_03_33_351.jpg,-0.34961,1.0,0.0,30.15894
IMG\center_2019_02_03_01_03_33_465.jpg,IMG\left_2019_02_03_01_03_33_465.jpg,IMG\right_2019_02_03_01_03_33_465.jpg,-0.007056966,1.0,0.0,30.18718
IMG\center_2019_02_03_01_03_33_577.jpg,IMG\left_2019_02_03_01_03_33_577.jpg,IMG\right_2019_02_03_01_03_33_577.jpg,0.0,1.0,0.0,30.19002
IMG\center_2019_02_03_01_03_33_690.jpg,IMG\left_2019_02_03_01_03_33_690.jpg,IMG\right_2019_02_03_01_03_33_690.jpg,0.0,1.0,0.0,30.19025
IMG\center_2019_02_03_01_03_33_804.jpg,IMG\left_2019_02_03_01_03_33_804.jpg,IMG\right_2019_02_03_01_03_33_804.jpg,0.0,1.0,0.0,30.19028
IMG\center_2019_02_03_01_03_33_927.jpg,IMG\left_2019_02_03_01_03_33_927.jpg,IMG\right_2019_02_03_01_03_33_927.jpg,0.0,1.0,0.0,30.19032
IMG\center_2019_02_03_01_03_34_042.jpg,IMG\left_2019_02_03_01_03_34_042.jpg,IMG\right_2019_02_03_01_03_34_042.jpg,0.0,1.0,0.0,30.19029
IMG\center_2019_02_03_01_03_34_160.jpg,IMG\left_2019_02_03_01_03_34_160.jpg,IMG\right_2019_02_03_01_03_34_160.jpg,0.0,1.0,0.0,30.19029
IMG\center_2019_02_03_01_03_34_277.jpg,IMG\left_2019_02_03_01_03_34_277.jpg,IMG\right_2019_02_03_01_03_34_277.jpg,0.0,1.0,0.0,30.19029
IMG\center_2019_02_03_01_03_34_389.jpg,IMG\left_2019_02_03_01_03_34_389.jpg,IMG\right_2019_02_03_01_03_34_389.jpg,0.0,1.0,0.0,30.190340000000006
IMG\center_2019_02_03_01_03_34_502.jpg,IMG\left_2019_02_03_01_03_34_502.jpg,IMG\right_2019_02_03_01_03_34_502.jpg,-0.3369042,1.0,0.0,30.15836
IMG\center_2019_02_03_01_03_34_611.jpg,IMG\left_2019_02_03_01_03_34_611.jpg,IMG\right_2019_02_03_01_03_34_611.jpg,-0.008335859000000001,1.0,0.0,30.18798
IMG\center_2019_02_03_01_03_34_730.jpg,IMG\left_2019_02_03_01_03_34_730.jpg,IMG\right_2019_02_03_01_03_34_730.jpg,0.0,1.0,0.0,30.19002
IMG\center_2019_02_03_01_03_34_843.jpg,IMG\left_2019_02_03_01_03_34_843.jpg,IMG\right_2019_02_03_01_03_34_843.jpg,0.0,1.0,0.0,30.19027
IMG\center_2019_02_03_01_03_34_966.jpg,IMG\left_2019_02_03_01_03_34_966.jpg,IMG\right_2019_02_03_01_03_34_966.jpg,0.0,1.0,0.0,30.1903
IMG\center_2019_02_03_01_03_35_076.jpg,IMG\left_2019_02_03_01_03_35_076.jpg,IMG\right_2019_02_03_01_03_35_076.jpg,0.0,1.0,0.0,30.19028
IMG\center_2019_02_03_01_03_35_204.jpg,IMG\left_2019_02_03_01_03_35_204.jpg,IMG\right_2019_02_03_01_03_35_204.jpg,0.0,1.0,0.0,30.19029
IMG\center_2019_02_03_01_03_35_317.jpg,IMG\left_2019_02_03_01_03_35_317.jpg,IMG\right_2019_02_03_01_03_35_317.jpg,0.0,1.0,0.0,30.19029
IMG\center_2019_02_03_01_03_35_435.jpg,IMG\left_2019_02_03_01_03_35_435.jpg,IMG\right_2019_02_03_01_03_35_435.jpg,0.0,1.0,0.0,30.19029
IMG\center_2019_02_03_01_03_35_553.jpg,IMG\left_2019_02_03_01_03_35_553.jpg,IMG\right_2019_02_03_01_03_35_553.jpg,0.0,1.0,0.0,30.19027
IMG\center_2019_02_03_01_03_35_665.jpg,IMG\left_2019_02_03_01_03_35_665.jpg,IMG\right_2019_02_03_01_03_35_665.jpg,0.0,1.0,0.0,30.1903
IMG\center_2019_02_03_01_03_35_778.jpg,IMG\left_2019_02_03_01_03_35_778.jpg,IMG\right_2019_02_03_01_03_35_778.jpg,0.0,1.0,0.0,30.19031
IMG\center_2019_02_03_01_03_35_891.jpg,IMG\left_2019_02_03_01_03_35_891.jpg,IMG\right_2019_02_03_01_03_35_891.jpg,0.0,1.0,0.0,30.19031
IMG\center_2019_02_03_01_03_36_005.jpg,IMG\left_2019_02_03_01_03_36_005.jpg,IMG\right_2019_02_03_01_03_36_005.jpg,0.0,1.0,0.0,30.19026
IMG\center_2019_02_03_01_03_36_121.jpg,IMG\left_2019_02_03_01_03_36_121.jpg,IMG\right_2019_02_03_01_03_36_121.jpg,0.0,1.0,0.0,30.19029
IMG\center_2019_02_03_01_03_36_242.jpg,IMG\left_2019_02_03_01_03_36_242.jpg,IMG\right_2019_02_03_01_03_36_242.jpg,0.0,1.0,0.0,30.1903
IMG\center_2019_02_03_01_03_36_357.jpg,IMG\left_2019_02_03_01_03_36_357.jpg,IMG\right_2019_02_03_01_03_36_357.jpg,0.0,1.0,0.0,30.19026
IMG\center_2019_02_03_01_03_36_473.jpg,IMG\left_2019_02_03_01_03_36_473.jpg,IMG\right_2019_02_03_01_03_36_473.jpg,0.0,1.0,0.0,30.19029
IMG\center_2019_02_03_01_03_36_589.jpg,IMG\left_2019_02_03_01_03_36_589.jpg,IMG\right_2019_02_03_01_03_36_589.jpg,0.0,1.0,0.0,30.19029
IMG\center_2019_02_03_01_03_36_705.jpg,IMG\left_2019_02_03_01_03_36_705.jpg,IMG\right_2019_02_03_01_03_36_705.jpg,0.0,1.0,0.0,30.19029
IMG\center_2019_02_03_01_03_36_820.jpg,IMG\left_2019_02_03_01_03_36_820.jpg,IMG\right_2019_02_03_01_03_36_820.jpg,0.0,1.0,0.0,30.1903
IMG\center_2019_02_03_01_03_36_935.jpg,IMG\left_2019_02_03_01_03_36_935.jpg,IMG\right_2019_02_03_01_03_36_935.jpg,0.0,1.0,0.0,30.19029
IMG\center_2019_02_03_01_03_37_052.jpg,IMG\left_2019_02_03_01_03_37_052.jpg,IMG\right_2019_02_03_01_03_37_052.jpg,0.0,1.0,0.0,30.19029
IMG\center_2019_02_03_01_03_37_166.jpg,IMG\left_2019_02_03_01_03_37_166.jpg,IMG\right_2019_02_03_01_03_37_166.jpg,0.0,1.0,0.0,30.19029
IMG\center_2019_02_03_01_03_37_283.jpg,IMG\left_2019_02_03_01_03_37_283.jpg,IMG\right_2019_02_03_01_03_37_283.jpg,-0.1032155,1.0,0.0,30.1876
IMG\center_2019_02_03_01_03_37_397.jpg,IMG\left_2019_02_03_01_03_37_397.jpg,IMG\right_2019_02_03_01_03_37_397.jpg,-0.01232395,1.0,0.0,30.18997
IMG\center_2019_02_03_01_03_37_509.jpg,IMG\left_2019_02_03_01_03_37_509.jpg,IMG\right_2019_02_03_01_03_37_509.jpg,0.0,1.0,0.0,30.190240000000006
IMG\center_2019_02_03_01_03_37_630.jpg,IMG\left_2019_02_03_01_03_37_630.jpg,IMG\right_2019_02_03_01_03_37_630.jpg,0.0,1.0,0.0,30.19027
IMG\center_2019_02_03_01_03_37_741.jpg,IMG\left_2019_02_03_01_03_37_741.jpg,IMG\right_2019_02_03_01_03_37_741.jpg,0.0,1.0,0.0,30.1903
IMG\center_2019_02_03_01_03_37_856.jpg,IMG\left_2019_02_03_01_03_37_856.jpg,IMG\right_2019_02_03_01_03_37_856.jpg,0.0,1.0,0.0,30.1903
IMG\center_2019_02_03_01_03_37_977.jpg,IMG\left_2019_02_03_01_03_37_977.jpg,IMG\right_2019_02_03_01_03_37_977.jpg,-0.1313364,1.0,0.0,30.18441
IMG\center_2019_02_03_01_03_38_081.jpg,IMG\left_2019_02_03_01_03_38_081.jpg,IMG\right_2019_02_03_01_03_38_081.jpg,-0.02820439,1.0,0.0,30.19001
IMG\center_2019_02_03_01_03_38_182.jpg,IMG\left_2019_02_03_01_03_38_182.jpg,IMG\right_2019_02_03_01_03_38_182.jpg,0.0,1.0,0.0,30.1901
IMG\center_2019_02_03_01_03_38_285.jpg,IMG\left_2019_02_03_01_03_38_285.jpg,IMG\right_2019_02_03_01_03_38_285.jpg,0.0,1.0,0.0,30.19027
IMG\center_2019_02_03_01_03_38_399.jpg,IMG\left_2019_02_03_01_03_38_399.jpg,IMG\right_2019_02_03_01_03_38_399.jpg,0.0,1.0,0.0,30.19029
IMG\center_2019_02_03_01_03_38_501.jpg,IMG\left_2019_02_03_01_03_38_501.jpg,IMG\right_2019_02_03_01_03_38_501.jpg,0.0,1.0,0.0,30.1902
IMG\center_2019_02_03_01_03_38_601.jpg,IMG\left_2019_02_03_01_03_38_601.jpg,IMG\right_2019_02_03_01_03_38_601.jpg,0.0,1.0,0.0,30.19029
IMG\center_2019_02_03_01_03_38_705.jpg,IMG\left_2019_02_03_01_03_38_705.jpg,IMG\right_2019_02_03_01_03_38_705.jpg,-0.06708148,1.0,0.0,30.19058
